age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,predicted_probability
42,blue-collar,single,secondary,no,5744.0,yes,no,unknown,5,jul,60.0,1,-1,0,success,1,0.20380639580621973
32,student,married,primary,no,-562.0,yes,no,cellular,7,oct,76.0,1,-1,0,unknown,0,0.1585079615252532
50,management,married,tertiary,no,2307.0,no,no,cellular,23,nov,68.0,7,7,0,success,0,0.216674813507275
30,student,married,primary,no,1674.0,yes,no,cellular,23,aug,1798.0,1,2,0,unknown,0,0.16080720095412393
38,technician,married,secondary,no,1218.0,no,no,cellular,19,sep,78.0,3,-1,0,unknown,0,0.2028177538930464
46,management,married,primary,no,3205.0,no,no,telephone,11,jul,93.0,3,-1,0,unknown,0,0.204310806442889
50,self-employed,married,secondary,no,3474.0,yes,no,unknown,6,jun,15.0,2,9,0,unknown,0,0.19324612864106924
25,unemployed,divorced,secondary,no,2840.0,yes,no,unknown,25,may,1227.0,6,-1,0,unknown,0,0.16440434316416447
35,student,divorced,secondary,no,-1160.0,yes,yes,unknown,9,oct,85.0,1,-1,0,success,0,0.1556851606510487
34,housemaid,divorced,secondary,no,-1428.0,no,no,telephone,20,oct,388.0,1,-1,1,unknown,1,0.33327347470578755
32,blue-collar,single,secondary,no,-1579.0,yes,no,cellular,25,jul,8.0,1,-1,0,unknown,0,0.1938183036873754
61,student,divorced,primary,no,890.0,yes,no,cellular,18,oct,459.0,2,-1,0,unknown,1,0.1622384429508974
44,blue-collar,married,primary,no,6788.0,yes,no,telephone,8,feb,417.0,2,-1,0,failure,0,0.16773695474845143
24,entrepreneur,married,secondary,no,1377.0,yes,no,telephone,18,may,26.0,3,-1,0,unknown,0,0.1694412497145978
51,technician,married,unknown,no,6752.0,no,no,unknown,5,aug,39.0,4,5,0,unknown,0,0.19906951668587464
65,blue-collar,single,secondary,no,1416.0,yes,no,unknown,6,jun,105.0,1,-1,0,unknown,1,0.16039097179908912
52,entrepreneur,married,secondary,no,1900.0,yes,no,telephone,2,jun,131.0,4,-1,0,success,1,0.1860429223155791
21,retired,single,secondary,no,2989.0,yes,no,telephone,25,jan,459.0,1,-1,0,unknown,0,0.16415548163374488
34,entrepreneur,married,secondary,no,772.0,no,no,telephone,22,feb,19.0,17,-1,0,unknown,0,0.20772536111189283
55,technician,married,primary,no,2068.0,yes,no,cellular,24,mar,315.0,9,10,0,unknown,0,0.1766098409412171
31,services,single,primary,no,-2000.0,no,no,unknown,4,jul,78.0,1,-1,0,unknown,0,0.193091580305423
45,unemployed,married,secondary,no,-723.0,no,no,telephone,19,dec,145.0,3,-1,0,unknown,0,0.18327765672593455
49,retired,married,secondary,no,-2000.0,no,no,telephone,4,oct,1.0,7,-1,0,unknown,1,0.2247614446470201
28,self-employed,married,primary,no,3313.0,yes,no,cellular,16,jun,103.0,1,-1,0,unknown,0,0.16504278868909045
39,admin,married,secondary,no,-1908.0,yes,no,telephone,1,may,56.0,1,-1,0,success,1,0.19881437968990998
18,entrepreneur,single,unknown,no,5029.0,yes,no,unknown,16,sep,210.0,2,6,0,failure,0,0.16056850137992842
27,entrepreneur,married,secondary,no,2390.0,yes,no,cellular,1,oct,52.0,1,-1,0,unknown,0,0.15305113331742046
36,blue-collar,married,secondary,no,3899.0,yes,no,telephone,24,jul,542.0,7,8,0,unknown,0,0.16269663071668883
25,self-employed,married,unknown,no,-117.0,yes,yes,unknown,17,sep,643.0,6,-1,0,unknown,0,0.11597736024124568
59,student,single,tertiary,no,-1309.0,yes,yes,unknown,5,nov,560.0,9,-1,0,unknown,0,0.1130183787699904
22,housemaid,married,secondary,no,631.0,no,no,cellular,26,nov,1202.0,1,-1,0,failure,0,0.22388366427133824
34,management,single,tertiary,yes,4160.0,yes,no,unknown,16,mar,738.0,1,-1,0,failure,0,0.14298131803366051
41,entrepreneur,single,primary,no,6788.0,yes,no,cellular,25,nov,98.0,2,10,0,unknown,0,0.19252165203262733
57,unemployed,married,secondary,no,2771.0,no,yes,unknown,3,aug,113.0,6,4,0,unknown,0,0.14917552934956815
22,student,divorced,secondary,no,-1789.0,yes,yes,telephone,10,dec,228.0,3,3,0,success,1,0.14837921827102
53,housemaid,single,primary,no,-930.0,no,yes,cellular,18,sep,146.0,18,-1,0,unknown,0,0.156426064639205
40,management,married,secondary,no,-2000.0,yes,no,unknown,21,feb,1051.0,7,-1,0,success,0,0.16062879031027424
28,admin,married,primary,no,1177.0,no,no,cellular,28,apr,124.0,2,-1,0,failure,0,0.21437029455711634
45,unemployed,divorced,secondary,no,807.0,no,no,unknown,30,feb,404.0,1,2,0,unknown,0,0.19075981938871112
42,blue-collar,single,secondary,no,1158.0,yes,no,cellular,18,jul,257.0,1,-1,0,failure,0,0.1674912177319924
32,student,married,secondary,no,-1184.0,no,no,telephone,26,apr,940.0,3,-1,2,unknown,1,0.35121813045436634
40,blue-collar,married,primary,no,-1434.0,yes,no,cellular,17,dec,409.0,7,-1,0,unknown,0,0.14714391190879206
35,management,single,primary,no,1735.0,yes,yes,cellular,11,jun,109.0,2,-1,0,unknown,0,0.1385609416967848
41,services,single,secondary,no,2711.0,no,yes,telephone,9,aug,66.0,6,-1,0,unknown,0,0.15294756979125876
47,entrepreneur,single,unknown,no,-1462.0,no,no,unknown,11,jun,579.0,3,-1,1,unknown,0,0.3108344085222353
59,retired,married,primary,no,2684.0,yes,yes,telephone,26,apr,726.0,1,-1,0,success,0,0.1319388187414213
25,housemaid,single,secondary,no,3867.0,yes,no,cellular,27,jun,534.0,5,-1,0,unknown,0,0.1662301659371263
65,unemployed,married,tertiary,no,-2000.0,no,no,telephone,9,jan,401.0,2,-1,0,unknown,0,0.1640033914929383
18,self-employed,married,primary,no,5439.0,yes,no,telephone,17,jun,116.0,1,-1,0,unknown,0,0.15711937346434998
38,technician,single,tertiary,no,3256.0,no,no,cellular,20,nov,211.0,5,-1,3,success,1,0.27226075483979983
47,entrepreneur,divorced,secondary,no,3890.0,no,no,cellular,5,oct,742.0,4,-1,0,unknown,1,0.19749018186347844
43,retired,married,secondary,no,-1052.0,yes,no,telephone,12,nov,43.0,2,10,0,failure,0,0.18641053899236915
32,technician,married,secondary,no,3468.0,yes,no,cellular,18,aug,205.0,1,-1,0,success,0,0.17955649473131846
37,student,single,secondary,no,3755.0,yes,no,unknown,27,apr,132.0,2,-1,0,failure,0,0.17499486224680955
34,unemployed,married,secondary,no,-129.0,no,no,unknown,25,sep,339.0,2,-1,0,unknown,0,0.18784628547338195
32,technician,single,tertiary,no,3450.0,no,no,unknown,25,jun,302.0,1,-1,0,unknown,0,0.1922835087356213
50,admin,single,tertiary,no,1155.0,yes,no,unknown,16,jun,246.0,1,-1,0,unknown,0,0.16994381001954406
44,entrepreneur,married,secondary,no,-44.0,yes,yes,telephone,9,apr,98.0,1,2,0,unknown,0,0.12891078445433343
31,blue-collar,divorced,tertiary,yes,1009.0,no,no,telephone,8,aug,52.0,2,-1,1,success,0,0.27441726157343366
50,services,single,secondary,no,1921.0,yes,yes,telephone,6,may,460.0,5,3,0,unknown,0,0.11632377073767632
43,self-employed,divorced,secondary,no,743.0,no,no,cellular,17,dec,1439.0,4,-1,0,unknown,0,0.23040212827559248
49,blue-collar,single,secondary,no,-479.0,yes,no,telephone,14,jan,56.0,1,-1,0,unknown,0,0.16807766003097183
47,retired,divorced,tertiary,no,2482.0,no,no,telephone,26,jul,24.0,1,-1,0,unknown,1,0.21023849953912455
30,entrepreneur,married,secondary,no,2899.0,no,no,cellular,21,aug,411.0,1,2,2,unknown,0,0.31857640091938405
33,services,married,secondary,no,1865.0,yes,no,cellular,24,jun,126.0,2,-1,0,unknown,0,0.1606387662312959
48,technician,divorced,tertiary,no,-2000.0,no,no,cellular,28,jul,72.0,7,-1,0,unknown,0,0.210746175949401
47,entrepreneur,married,secondary,no,39.0,yes,no,unknown,14,dec,223.0,1,-1,0,unknown,0,0.15882179132564087
39,technician,married,primary,no,-610.0,yes,yes,telephone,4,jul,337.0,2,9,0,failure,0,0.13263700653941526
41,student,single,secondary,no,5828.0,yes,no,telephone,8,apr,73.0,1,-1,0,unknown,0,0.16304159788333006
55,admin,single,secondary,no,1795.0,no,yes,telephone,22,apr,1561.0,1,9,0,unknown,1,0.2479819382228877
32,management,married,secondary,yes,799.0,no,no,cellular,17,dec,119.0,1,-1,0,unknown,0,0.16378758051419237
46,entrepreneur,divorced,unknown,no,103.0,no,no,telephone,1,jan,113.0,4,-1,0,success,1,0.20790306426611846
37,retired,single,secondary,no,1188.0,no,no,unknown,3,feb,165.0,1,-1,0,failure,0,0.19782535924080735
37,technician,married,secondary,no,3379.0,yes,yes,telephone,17,mar,410.0,1,-1,0,unknown,1,0.12354831744518824
53,blue-collar,single,secondary,no,-2000.0,yes,no,telephone,20,may,620.0,3,-1,0,unknown,0,0.14156748740671796
49,student,married,primary,no,2075.0,yes,yes,cellular,3,oct,117.0,3,-1,0,unknown,0,0.1299748483359797
49,retired,married,secondary,no,239.0,no,no,unknown,7,sep,38.0,1,7,0,unknown,0,0.1938705578838584
55,self-employed,married,tertiary,no,2577.0,no,no,telephone,11,may,89.0,1,-1,0,unknown,0,0.1921162275780603
40,management,married,secondary,no,3498.0,yes,no,cellular,25,jun,26.0,3,2,0,failure,0,0.17310127224444755
48,student,married,primary,no,-239.0,no,no,unknown,15,jul,299.0,2,-1,0,unknown,0,0.18007134276837536
36,admin,single,secondary,no,-1923.0,yes,no,unknown,7,apr,405.0,2,5,1,failure,0,0.26451776145321376
43,management,single,secondary,no,739.0,yes,no,cellular,27,aug,168.0,1,-1,0,failure,0,0.17034663131005126
38,unemployed,married,tertiary,no,4718.0,yes,no,cellular,5,nov,916.0,1,7,1,unknown,0,0.24669374068742742
41,technician,single,tertiary,no,3589.0,no,yes,cellular,17,jun,390.0,2,-1,0,unknown,0,0.14071087102174532
47,unemployed,married,secondary,no,556.0,yes,no,cellular,5,nov,143.0,4,-1,0,unknown,0,0.1606987579069786
30,retired,married,tertiary,no,-87.0,no,no,cellular,1,jan,32.0,5,-1,0,failure,0,0.18844158643401918
65,self-employed,divorced,secondary,no,102.0,yes,no,cellular,22,jun,204.0,3,-1,0,failure,0,0.17000122771873472
27,housemaid,married,secondary,no,-1744.0,yes,no,telephone,29,feb,210.0,2,-1,1,unknown,0,0.2706169945009858
25,admin,married,secondary,no,3462.0,yes,no,cellular,24,apr,240.0,3,-1,0,failure,0,0.17106495603197197
53,unemployed,single,primary,no,3919.0,no,no,cellular,7,nov,344.0,4,-1,0,unknown,0,0.17996641459757215
49,services,married,unknown,no,532.0,yes,no,unknown,17,apr,92.0,4,9,0,unknown,1,0.1933272867874686
47,technician,divorced,primary,no,248.0,no,no,unknown,8,oct,1.0,1,-1,0,unknown,0,0.21771080265374798
47,housemaid,married,secondary,no,-246.0,yes,no,unknown,12,oct,503.0,5,-1,0,unknown,0,0.16046132662075277
39,entrepreneur,married,tertiary,no,374.0,yes,no,cellular,30,may,520.0,1,-1,0,unknown,0,0.16772553770498128
29,self-employed,married,secondary,no,-338.0,no,no,cellular,30,oct,728.0,6,6,0,unknown,0,0.19211348861778316
40,blue-collar,married,tertiary,no,1112.0,yes,no,telephone,30,dec,1042.0,2,-1,0,unknown,1,0.17617513838925375
31,services,married,secondary,no,3466.0,no,yes,telephone,25,feb,52.0,3,-1,0,unknown,0,0.157157914477521
51,retired,married,secondary,no,3208.0,yes,no,telephone,28,jun,131.0,1,-1,0,unknown,1,0.16579777929449327
38,self-employed,divorced,tertiary,no,-597.0,no,no,telephone,26,nov,572.0,2,-1,0,unknown,1,0.1979998808537163
30,management,divorced,primary,no,1880.0,no,no,cellular,30,mar,815.0,6,-1,0,unknown,0,0.20650495442952913
36,student,married,tertiary,no,3115.0,no,no,unknown,2,sep,4.0,1,-1,0,unknown,0,0.1862119765450257
44,management,married,secondary,no,-849.0,yes,no,cellular,17,jun,147.0,3,-1,0,unknown,0,0.1421527787909146
33,unemployed,married,tertiary,no,1854.0,no,yes,cellular,22,mar,36.0,3,-1,0,unknown,0,0.15221208517192303
30,management,divorced,primary,yes,4534.0,yes,no,cellular,28,mar,466.0,1,2,2,unknown,0,0.22617449995631717
42,entrepreneur,divorced,secondary,no,888.0,yes,no,cellular,20,may,412.0,5,2,0,unknown,1,0.1613832141533143
42,unemployed,married,tertiary,no,-2000.0,yes,no,unknown,14,jun,421.0,20,-1,0,unknown,0,0.1527122812545724
33,admin,single,secondary,yes,-2000.0,yes,no,unknown,23,apr,148.0,1,-1,0,unknown,0,0.13845531119808605
34,blue-collar,married,tertiary,no,2277.0,no,no,telephone,3,dec,156.0,5,-1,0,unknown,1,0.20234863002963233
42,services,married,tertiary,no,1766.0,no,no,cellular,19,may,91.0,1,-1,0,failure,0,0.19967765050610337
22,admin,married,tertiary,no,1969.0,yes,no,telephone,14,mar,134.0,9,-1,0,success,0,0.1856859046054808
23,self-employed,married,tertiary,no,2723.0,no,no,unknown,8,oct,1224.0,2,-1,0,unknown,0,0.20993698259503002
31,management,married,secondary,no,-2000.0,yes,no,unknown,7,apr,14.0,11,-1,0,failure,1,0.1799670823914316
37,entrepreneur,married,primary,no,-517.0,no,no,telephone,5,aug,117.0,1,-1,0,unknown,0,0.19305285539197833
43,unemployed,single,primary,no,2558.0,no,no,unknown,3,aug,468.0,5,-1,0,unknown,0,0.19015067104558095
57,self-employed,married,secondary,no,3340.0,no,no,unknown,1,jan,145.0,2,-1,0,unknown,1,0.18753183841218168
50,student,married,primary,no,858.0,yes,no,cellular,27,apr,899.0,1,-1,0,unknown,0,0.16304504148947468
38,blue-collar,married,secondary,no,-2000.0,no,no,cellular,19,feb,121.0,4,-1,0,unknown,0,0.18910925018577696
39,services,married,primary,no,2350.0,yes,yes,unknown,15,apr,569.0,3,-1,0,unknown,0,0.11457965633320227
27,student,married,primary,no,1628.0,no,no,unknown,25,may,506.0,7,-1,0,unknown,0,0.18321541311250836
39,unemployed,married,primary,no,-1146.0,yes,no,telephone,1,jan,3.0,1,-1,0,failure,0,0.18217690771332556
36,entrepreneur,married,tertiary,no,-2000.0,no,yes,telephone,31,dec,155.0,8,-1,0,unknown,0,0.1499187359673462
43,blue-collar,married,secondary,no,2928.0,yes,no,unknown,5,may,99.0,3,-1,0,unknown,0,0.16634527333786908
30,self-employed,married,secondary,no,-44.0,yes,no,cellular,20,jul,196.0,2,-1,0,unknown,0,0.16016995961192584
46,management,married,tertiary,no,1967.0,yes,no,cellular,11,may,186.0,1,-1,1,unknown,0,0.2474189061704876
58,management,single,primary,no,1874.0,no,yes,telephone,14,jul,708.0,5,-1,0,unknown,0,0.14711940858341507
38,technician,single,unknown,no,-1367.0,no,no,cellular,22,sep,61.0,6,-1,3,unknown,0,0.2645787633813477
44,management,married,secondary,no,2545.0,no,no,cellular,18,aug,60.0,5,9,0,unknown,0,0.2315670618389997
48,housemaid,married,primary,no,-649.0,no,no,telephone,20,jan,34.0,4,-1,0,unknown,0,0.19924791186924418
35,management,married,secondary,no,-2000.0,yes,yes,telephone,9,oct,403.0,10,-1,1,unknown,1,0.27189584847215736
42,housemaid,married,tertiary,no,-2000.0,no,no,cellular,30,oct,750.0,6,9,2,unknown,1,0.3353839242455927
40,retired,married,secondary,no,1492.0,yes,yes,telephone,15,feb,138.0,8,-1,0,unknown,0,0.121089828694782
41,housemaid,married,tertiary,no,5485.0,no,no,unknown,11,jun,19.0,4,-1,0,unknown,1,0.2200092052235162
30,blue-collar,married,primary,no,1603.0,no,no,telephone,5,may,51.0,5,-1,0,unknown,0,0.20690392123000795
40,student,divorced,secondary,no,5958.0,yes,no,unknown,15,jan,32.0,1,2,0,unknown,0,0.17156679186062632
45,blue-collar,married,primary,no,5122.0,no,no,unknown,24,feb,269.0,4,-1,0,unknown,1,0.19915304335631995
57,student,married,secondary,no,2791.0,no,no,unknown,2,mar,100.0,1,-1,0,unknown,0,0.1761650320749989
51,technician,married,secondary,no,5436.0,yes,no,telephone,12,oct,683.0,1,1,2,failure,0,0.24193723819131685
65,retired,divorced,tertiary,no,5153.0,yes,no,telephone,27,may,53.0,3,-1,0,unknown,0,0.1682438301991079
30,student,single,primary,no,4447.0,yes,no,telephone,25,jul,798.0,5,-1,0,unknown,0,0.1563712350572997
50,student,married,secondary,no,-2000.0,no,no,unknown,28,jun,121.0,1,-1,0,unknown,0,0.1806606319448725
42,entrepreneur,single,secondary,no,908.0,yes,no,telephone,23,mar,606.0,1,-1,0,unknown,0,0.1569954279725924
66,admin,married,tertiary,no,-234.0,yes,yes,cellular,7,jun,893.0,1,-1,1,success,1,0.3218930333297202
30,admin,single,unknown,no,4428.0,yes,no,cellular,2,apr,1289.0,3,4,0,failure,0,0.1491301925574462
29,entrepreneur,single,tertiary,no,732.0,yes,no,telephone,8,mar,488.0,1,-1,0,unknown,0,0.16059822072647617
32,management,married,unknown,no,5881.0,no,no,unknown,9,apr,32.0,1,-1,0,unknown,1,0.22067526077244903
18,entrepreneur,single,tertiary,no,1754.0,yes,no,telephone,26,nov,17.0,1,-1,0,unknown,0,0.1718724866114556
33,student,married,unknown,no,1430.0,no,no,cellular,27,aug,404.0,1,-1,0,unknown,0,0.17807518065889197
30,student,married,tertiary,no,553.0,yes,no,unknown,28,jan,682.0,3,-1,0,failure,0,0.18047767665427436
41,entrepreneur,married,primary,no,1038.0,yes,yes,telephone,5,mar,54.0,1,-1,1,unknown,0,0.23524269955588234
44,entrepreneur,single,secondary,no,2172.0,yes,no,telephone,15,oct,849.0,3,-1,0,unknown,0,0.1560483836122563
62,management,married,secondary,no,1335.0,no,no,unknown,19,dec,283.0,2,-1,1,unknown,1,0.3031938735047468
51,blue-collar,married,secondary,no,338.0,yes,no,unknown,30,aug,40.0,1,-1,0,unknown,0,0.18338012130263745
33,retired,single,secondary,no,486.0,yes,yes,cellular,19,dec,55.0,3,-1,0,unknown,0,0.14063143237262657
29,self-employed,married,secondary,no,6053.0,yes,no,telephone,13,oct,20.0,2,-1,0,unknown,0,0.16530124867253101
45,student,married,tertiary,no,6494.0,yes,no,cellular,13,sep,46.0,5,-1,1,unknown,0,0.18865540636989636
24,retired,married,primary,no,323.0,no,yes,cellular,6,mar,395.0,13,-1,0,success,0,0.19221554671412902
61,entrepreneur,married,tertiary,no,3622.0,no,no,unknown,30,sep,74.0,5,-1,0,unknown,0,0.2044283083895935
54,management,married,tertiary,no,-570.0,yes,no,telephone,1,oct,247.0,4,-1,0,success,0,0.17251921907780812
34,housemaid,married,unknown,no,683.0,yes,no,cellular,10,nov,383.0,2,-1,0,failure,0,0.15396865039905103
19,management,divorced,tertiary,no,-1219.0,no,no,cellular,27,oct,677.0,3,-1,0,failure,0,0.18346432062622522
56,services,single,tertiary,no,4050.0,yes,no,unknown,25,apr,267.0,1,-1,0,failure,0,0.16265582095078618
38,services,married,secondary,no,2711.0,yes,yes,telephone,6,dec,253.0,4,-1,0,failure,0,0.13295769045339184
54,retired,married,secondary,no,3189.0,yes,no,telephone,25,apr,732.0,4,-1,0,unknown,0,0.16406756611300377
20,admin,married,secondary,no,3721.0,yes,no,cellular,3,dec,105.0,1,-1,0,unknown,0,0.1702814591819254
32,services,single,tertiary,no,-674.0,yes,no,unknown,26,jul,68.0,3,-1,1,unknown,1,0.2741023729751884
40,services,married,tertiary,no,689.0,yes,no,telephone,13,jun,619.0,4,-1,2,unknown,0,0.270547496072125
40,blue-collar,married,tertiary,no,2613.0,yes,no,telephone,19,oct,23.0,2,-1,0,success,0,0.19079707970996357
34,housemaid,divorced,primary,no,636.0,yes,no,cellular,10,mar,63.0,4,10,0,unknown,0,0.2132004674993067
47,blue-collar,married,secondary,no,1674.0,no,yes,telephone,13,aug,159.0,5,1,0,unknown,0,0.1534298223657033
27,housemaid,married,secondary,no,-499.0,no,no,telephone,7,dec,134.0,1,-1,0,success,0,0.21627357410094508
38,technician,divorced,primary,no,4824.0,no,no,telephone,15,may,367.0,2,-1,0,unknown,0,0.18465258034357832
41,self-employed,single,secondary,no,3846.0,no,no,telephone,23,feb,29.0,2,-1,0,unknown,0,0.20909845531190366
46,student,married,primary,no,4593.0,yes,no,cellular,4,oct,195.0,1,-1,0,unknown,0,0.15834851043614115
48,services,single,tertiary,no,3148.0,yes,no,telephone,11,mar,496.0,5,-1,0,unknown,0,0.15553374892958594
26,student,married,secondary,no,-1235.0,no,yes,telephone,31,jul,345.0,3,-1,0,unknown,0,0.13417133182713756
21,services,single,secondary,no,301.0,yes,no,unknown,30,oct,300.0,2,-1,0,unknown,0,0.1643229621970942
55,blue-collar,married,unknown,no,-254.0,yes,no,cellular,8,sep,82.0,1,-1,0,unknown,0,0.1514216624289673
43,self-employed,single,secondary,no,857.0,yes,no,telephone,27,jan,150.0,2,-1,2,success,0,0.2690707710060423
31,blue-collar,divorced,primary,no,4144.0,yes,no,unknown,30,dec,60.0,6,-1,0,failure,1,0.21577533612475647
58,unemployed,divorced,secondary,no,-2000.0,no,no,cellular,2,jun,213.0,4,-1,0,unknown,0,0.16877265478760373
41,blue-collar,divorced,primary,no,41.0,no,no,telephone,1,nov,263.0,1,-1,0,failure,0,0.16907555581793723
54,housemaid,married,primary,no,514.0,no,yes,unknown,1,sep,299.0,5,-1,0,unknown,0,0.14802988946858853
40,admin,married,primary,no,-1785.0,no,no,cellular,16,jul,626.0,1,-1,0,unknown,1,0.17674527163352502
64,management,married,secondary,no,2012.0,yes,no,telephone,18,mar,19.0,13,-1,0,unknown,0,0.16826978885510638
61,retired,single,primary,no,645.0,no,no,unknown,11,jul,147.0,6,6,0,failure,1,0.20502081311171033
37,student,divorced,secondary,no,4280.0,yes,no,cellular,27,dec,268.0,7,-1,1,success,0,0.25044350534885784
